	GO:0000003	GO:0000018	GO:0000122	GO:0000723	GO:0000910	GO:0001101	GO:0001558	GO:0001654	GO:0001701	GO:0001910	GO:0001912	GO:0001932	GO:0001933	GO:0001934	GO:0001944	GO:0002009	GO:0002065	GO:0002119	GO:0002164	GO:0002165	GO:0002682	GO:0002684	GO:0002694	GO:0002696	GO:0002697	GO:0002699	GO:0002703	GO:0002705	GO:0002706	GO:0002708	GO:0002715	GO:0002717	GO:0002790	GO:0003008	GO:0006040	GO:0006044	GO:0006082	GO:0006103	GO:0006139	GO:0006206	GO:0006207	GO:0006259	GO:0006282	GO:0006355	GO:0006357	GO:0006396	GO:0006399	GO:0006400	GO:0006470	GO:0006520	GO:0006536	GO:0006570	GO:0006572	GO:0006725	GO:0006790	GO:0006793	GO:0006796	GO:0006807	GO:0006810	GO:0006892	GO:0006896	GO:0006950	GO:0006974	GO:0006979	GO:0006996	GO:0007030	GO:0007034	GO:0007041	GO:0007049	GO:0007154	GO:0007165	GO:0007166	GO:0007224	GO:0007275	GO:0007346	GO:0007399	GO:0007417	GO:0007420	GO:0007423	GO:0007444	GO:0007472	GO:0007476	GO:0007552	GO:0007560	GO:0007565	GO:0007584	GO:0007589	GO:0007595	GO:0007610	GO:0007611	GO:0007612	GO:0007613	GO:0007623	GO:0008033	GO:0008104	GO:0008150	GO:0008152	GO:0008284	GO:0008361	GO:0009056	GO:0009058	GO:0009063	GO:0009064	GO:0009072	GO:0009074	GO:0009112	GO:0009306	GO:0009410	GO:0009451	GO:0009605	GO:0009653	GO:0009719	GO:0009725	GO:0009790	GO:0009791	GO:0009792	GO:0009838	GO:0009886	GO:0009887	GO:0009888	GO:0009889	GO:0009890	GO:0009891	GO:0009892	GO:0009893	GO:0009966	GO:0009967	GO:0009987	GO:0009991	GO:0010033	GO:0010035	GO:0010038	GO:0010243	GO:0010256	GO:0010467	GO:0010468	GO:0010556	GO:0010557	GO:0010558	GO:0010562	GO:0010563	GO:0010569	GO:0010604	GO:0010605	GO:0010628	GO:0010629	GO:0010639	GO:0010646	GO:0010647	GO:0010720	GO:0010770	GO:0010821	GO:0010833	GO:0010975	GO:0010976	GO:0014070	GO:0014074	GO:0015031	GO:0015833	GO:0016032	GO:0016043	GO:0016050	GO:0016054	GO:0016070	GO:0016192	GO:0016233	GO:0016311	GO:0016482	GO:0017157	GO:0018130	GO:0019058	GO:0019076	GO:0019219	GO:0019220	GO:0019222	GO:0019439	GO:0019538	GO:0019752	GO:0019856	GO:0021700	GO:0022008	GO:0022402	GO:0022414	GO:0022603	GO:0022604	GO:0022607	GO:0022611	GO:0023051	GO:0023052	GO:0023056	GO:0030030	GO:0030031	GO:0030154	GO:0030162	GO:0030198	GO:0030307	GO:0030323	GO:0030324	GO:0030326	GO:0030855	GO:0030879	GO:0031000	GO:0031323	GO:0031324	GO:0031325	GO:0031326	GO:0031327	GO:0031328	GO:0031341	GO:0031343	GO:0031344	GO:0031346	GO:0031347	GO:0031349	GO:0031399	GO:0031400	GO:0031401	GO:0031667	GO:0031848	GO:0031960	GO:0032200	GO:0032204	GO:0032205	GO:0032501	GO:0032502	GO:0032535	GO:0032814	GO:0032816	GO:0032879	GO:0032880	GO:0032922	GO:0032940	GO:0033036	GO:0033043	GO:0033044	GO:0033059	GO:0033135	GO:0033138	GO:0033363	GO:0033365	GO:0033554	GO:0033993	GO:0034470	GO:0034502	GO:0034641	GO:0034660	GO:0035107	GO:0035108	GO:0035113	GO:0035114	GO:0035120	GO:0035176	GO:0035220	GO:0035239	GO:0035295	GO:0035459	GO:0035646	GO:0035652	GO:0035891	GO:0036211	GO:0036270	GO:0040008	GO:0040011	GO:0040024	GO:0042127	GO:0042221	GO:0042269	GO:0042325	GO:0042326	GO:0042327	GO:0042592	GO:0042594	GO:0042733	GO:0042752	GO:0042886	GO:0042981	GO:0043009	GO:0043010	GO:0043053	GO:0043062	GO:0043065	GO:0043067	GO:0043068	GO:0043122	GO:0043123	GO:0043170	GO:0043200	GO:0043247	GO:0043279	GO:0043300	GO:0043302	GO:0043321	GO:0043323	GO:0043412	GO:0043436	GO:0043473	GO:0043476	GO:0043482	GO:0043485	GO:0043648	GO:0043933	GO:0044085	GO:0044093	GO:0044237	GO:0044238	GO:0044248	GO:0044249	GO:0044271	GO:0044281	GO:0044282	GO:0044403	GO:0044419	GO:0044703	GO:0044706	GO:0044782	GO:0045088	GO:0045089	GO:0045176	GO:0045184	GO:0045595	GO:0045596	GO:0045597	GO:0045661	GO:0045662	GO:0045663	GO:0045664	GO:0045666	GO:0045786	GO:0045862	GO:0045892	GO:0045893	GO:0045910	GO:0045921	GO:0045927	GO:0045930	GO:0045934	GO:0045935	GO:0045936	GO:0045937	GO:0045954	GO:0046112	GO:0046395	GO:0046483	GO:0046689	GO:0046745	GO:0046903	GO:0046907	GO:0048066	GO:0048193	GO:0048239	GO:0048286	GO:0048511	GO:0048513	GO:0048518	GO:0048519	GO:0048522	GO:0048523	GO:0048545	GO:0048583	GO:0048584	GO:0048598	GO:0048638	GO:0048639	GO:0048670	GO:0048672	GO:0048699	GO:0048707	GO:0048729	GO:0048731	GO:0048732	GO:0048736	GO:0048737	GO:0048749	GO:0048757	GO:0048856	GO:0048869	GO:0050767	GO:0050769	GO:0050770	GO:0050772	GO:0050776	GO:0050778	GO:0050789	GO:0050793	GO:0050794	GO:0050795	GO:0050865	GO:0050867	GO:0050877	GO:0050878	GO:0050890	GO:0050896	GO:0050931	GO:0051046	GO:0051047	GO:0051049	GO:0051050	GO:0051052	GO:0051053	GO:0051090	GO:0051091	GO:0051092	GO:0051093	GO:0051094	GO:0051128	GO:0051129	GO:0051130	GO:0051171	GO:0051172	GO:0051173	GO:0051174	GO:0051179	GO:0051234	GO:0051239	GO:0051240	GO:0051246	GO:0051247	GO:0051248	GO:0051249	GO:0051251	GO:0051252	GO:0051253	GO:0051254	GO:0051276	GO:0051301	GO:0051384	GO:0051641	GO:0051649	GO:0051701	GO:0051703	GO:0051716	GO:0051726	GO:0051960	GO:0051962	GO:0055086	GO:0055115	GO:0060173	GO:0060249	GO:0060255	GO:0060271	GO:0060284	GO:0060322	GO:0060429	GO:0060541	GO:0060562	GO:0060563	GO:0060627	GO:0061387	GO:0061640	GO:0065003	GO:0065007	GO:0065008	GO:0065009	GO:0070198	GO:0070727	GO:0070848	GO:0070925	GO:0071559	GO:0071702	GO:0071704	GO:0071705	GO:0071840	GO:0072091	GO:0072359	GO:0072527	GO:0072528	GO:0072695	GO:0080090	GO:0080134	GO:0080135	GO:0090066	GO:0090140	GO:0090160	GO:0090304	GO:0120031	GO:0120035	GO:0120036	GO:1901071	GO:1901135	GO:1901222	GO:1901224	GO:1901360	GO:1901361	GO:1901362	GO:1901564	GO:1901565	GO:1901566	GO:1901575	GO:1901576	GO:1901605	GO:1901606	GO:1901698	GO:1901700	GO:1901983	GO:1901985	GO:1902033	GO:1902035	GO:1902531	GO:1902533	GO:1902679	GO:1902680	GO:1903305	GO:1903307	GO:1903530	GO:1903532	GO:1903576	GO:1903706	GO:1903708	GO:1904059	GO:2000026	GO:2000648	GO:2000779	GO:2001141	GO:2001251
GO:0000003	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0000018	-0	1	0.30404884952075056	-0	-0	-0	0.1510695063327712	-0	-0	0.13426068001198013	0.13304139312224705	0.25435068625491525	0.22214534507492542	0.24974771816238617	-0	-0	-0	-0	-0	-0	0.15639797350091592	0.15205670894530451	0.154086344573982	0.15073421116658203	0.13671517738648875	0.13158043063536645	0.13212365713409954	0.12777103689145916	0.12952853645948034	0.12680427238100966	0.11947513660259579	0.1176759485720586	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8267699015184945	0.4014757743897303	0.3637530207932304	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.21481864679003881	0.1841045717577293	0.13826038404628266	-0	0.16431374773100033	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.11432049183965405	0.10355714643600271	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1563277593900766	0.1320077423608258	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.34760581007342745	0.2935856638988637	0.2877205924592805	0.2967214821440806	0.29579550388582093	0.18467787762113375	0.16971943235344994	-0	-0	-0	-0	-0	-0	-0	-0	0.3566437021548964	0.3568435746515074	0.2952889316086917	0.30131544169505525	0.23985371006316836	0.2323608472047138	0.7576050921047491	0.3022976265102325	0.3036507272456081	0.2630385382345098	0.2794660700381996	0.1586359011593386	0.18724747349149787	0.17139301027055023	0.14879327129376937	0.12412555615648878	0.14168660499117966	-0	0.15557875785638492	0.13794369268176385	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1514151047813295	-0	-0	-0	0.368543993026375	0.2515337804827696	0.21297426724548357	-0	-0	-0	-0	-0	-0	-0	-0	0.16253949626995243	0.158007626507859	-0	-0	0.17474494404779567	0.201223396428702	0.1598408001410201	-0	-0	-0	0.2649783592419304	-0	0.13862572150119307	-0	-0	-0	-0	-0	-0	0.3494074037602988	0.30441948784747097	0.30118010872811446	0.3570487106081201	0.30165730361593956	0.29560700032585646	0.13499477104461455	0.13351648788345932	0.16013425778056528	0.14903810772923765	0.14727599171033073	0.13835759170883152	0.26521159005222544	0.24144044533783862	0.2570052977208814	-0	-0	-0	-0	0.7692798393480013	0.7259477316200509	-0	-0	0.14279564870436914	0.12087153191011824	0.11922697324229513	0.16193631316995755	0.1562886445097513	0.22357631862116983	-0	-0	0.17443414856065914	0.15298106996662642	-0	0.22184598486699494	0.21810683434958295	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.14481947572639445	-0	-0	0.1630833030799103	-0	0.12796329718759372	0.2434739843620735	0.21346234156124674	0.2382896898874042	-0	-0	-0	0.13462030128729552	-0	0.1680554759738309	-0	-0	-0	-0	0.1540283439609972	0.1684750127112526	0.1544270274186325	0.15083341132061273	0.14948561763545654	-0	-0	-0	-0	0.12775440001440988	0.1185662302532682	0.10225099961201872	0.10214071341771834	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1185376975509439	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.14120094620977705	0.1363601186326328	-0	-0	0.16341523795292331	0.15072086584199493	0.15395277065990176	0.12913450838818752	0.11601068128363416	0.12516849893569149	0.13942545964958467	0.13132969145396928	0.16173056997867533	0.25777271797577683	0.3313284708304664	0.33251370048961376	0.7891690258884427	0.1328335164271964	0.13300516310001523	0.15755613262128706	0.3347139926299256	0.3380452203297144	0.23235968918245	0.23985371006316836	0.12604374454458595	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6351912733040221	-0	-0	-0	0.18843521761348364	0.18924885245758408	0.19956987638429566	0.20211655763763317	-0	0.17709594762853914	0.1632213838476339	-0	0.1397478363470733	0.12687896710060514	0.13565115345000625	0.11935680354203605	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.15314255784245626	0.14420881599869168	0.14967593721432604	0.13837416350555992	0.15031837442078883	0.14618950825486476	0.21499500637548394	0.1693350096804592	0.22530705665595463	0.1209117937731861	0.154518579888969	0.15082270885229668	-0	0.13084248629492926	-0	-0	-0	0.14767456083864453	0.13418663181272422	0.1581622326548437	0.1436754127316494	0.28868843076781436	0.8250084176032348	0.2098614014017848	0.20491293450236514	0.19926139615319413	0.1445541542356406	0.15061536851513538	0.18275003924686944	0.16554679913461576	0.1638956877196547	0.3465924544129735	0.30996431636781346	0.3149094627125612	0.25154778213050866	-0	-0	0.1636831923765955	0.15361564408409026	0.3098308616846401	0.27785335402682615	0.2672562731891294	0.1513514894301712	0.14782965599107353	0.4035972442639083	0.3329567427162317	0.33682380977874593	-0	-0	-0	-0	-0	-0	-0	-0	0.17381861653857925	0.1449857490104024	0.13708509238473457	-0	-0	-0	-0	0.3494232483876394	-0	0.15776511237583765	-0	-0	-0	-0	-0	0.15898125655504067	0.14498565236886313	-0	-0	-0	0.1726752029789163	0.11972723528787146	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.12592609529793858	-0	-0	-0	0.6351912733040221	0.3472013909109535	0.15514237175505774	0.15533762319417938	0.14485881068153922	0.13307198205397183	-0	-0	-0	0.1594942282359601	-0	-0	-0	0.13522273769111612	0.12481052581524911	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.18770169035516007	0.1842663814620552	0.11656380629535193	0.11528548177486138	0.1753999321637025	0.16439478694321488	0.33138336168488436	0.33251790368213113	0.14446599497427876	0.1271643298260167	0.1576021404562742	0.1429309684158214	-0	0.14221181491695176	0.13567544964174968	0.09849094763368908	0.15312175860767044	0.12186791556708494	0.779226427534395	0.4014882714522693	0.14330943188822565
GO:0000122	-0	0.30404884952075056	1	-0	-0	-0	0.17628147136302133	-0	-0	0.15381128815460657	0.1522131633262072	0.2974772454781783	0.5658723059449934	0.2912002896030587	-0	-0	-0	-0	-0	-0	0.1859006433810445	0.17979898793221433	0.18040303071402441	0.17582509181957812	0.15873646683291126	0.15185597340144022	0.15257997324350386	0.14680466507552495	0.14912954701915979	0.14552985249868572	0.13595795461356186	0.1336329201711764	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.3083096831463232	0.5293429382618149	0.46810510305999364	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2696605648711208	0.22296683200630607	0.15908352195814526	-0	0.19458302662871205	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.13027642626944155	0.11648017858445477	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.18348311006205006	0.1537524615347381	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4422905511042361	0.773011015252462	0.3711568392223122	0.6543608590422202	0.36168336517304506	0.22380827235509837	0.2022100106963633	-0	-0	-0	-0	-0	-0	-0	-0	0.4717027677686253	0.47037974279807604	0.37310751464939057	0.7999536478923835	0.28011485184821333	0.5698703334678585	0.2787845172849467	0.3691967813366909	0.7793033972130914	0.3258465543539548	0.7329779739763939	0.5244459994602606	0.22759330475192	0.2045901846923585	0.1731898513603504	0.14065419611708987	0.16363648529104494	-0	0.18245215108447235	0.15866439914210784	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.17675222896159692	-0	-0	-0	0.4665479946797111	0.29617647368634586	0.27168924231331737	-0	-0	-0	-0	-0	-0	-0	-0	0.19464251945596897	0.18817928380920562	-0	-0	0.21240897390836266	0.2528525669291143	0.19078516323517122	-0	-0	-0	0.3121181404307453	-0	0.15956738443493465	-0	-0	-0	-0	-0	-0	0.44521141738990344	0.7814427471496359	0.36750807518777556	0.4691189746135287	0.8004435004578825	0.3722826794606796	0.15477550467442755	0.15283536996712463	0.18874917800229057	0.17352164765401515	0.1731528050265424	0.16095488737132146	0.3124417870979588	0.6228660844538523	0.3011148196555543	-0	-0	-0	-0	0.28371339023541425	0.565593746823503	-0	-0	0.16858680939692708	0.13649039167798166	0.1343970380312074	0.1937781715598303	0.18342922813625936	0.26939892747338506	-0	-0	0.2089384365179473	0.1788898255457681	-0	0.25395834334017003	0.24907028364366507	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.16976714119268274	-0	-0	0.19285986704557992	-0	0.14560243157326586	0.28506505000641663	0.516722908146399	0.2779840324342352	-0	-0	-0	0.155919331395979	-0	0.19985241274090987	-0	-0	-0	-0	0.1803235312834811	0.20044600555159603	0.18087019931671278	0.17596008069085653	0.17412856506898444	-0	-0	-0	-0	0.14533203495425406	0.13355804801400617	0.11321012934986155	0.11307495123148019	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.13578133503114617	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1648158313720313	0.15825801464322495	-0	-0	0.19332425295707176	0.49392387394330484	0.18021996091238723	0.14712070470261535	0.36614159380947703	0.14199489003385177	0.1606279245063439	0.14997673759672886	0.5365266021397165	0.302168808449296	0.8776148988851833	0.41951613354198974	0.6223212957856992	0.1519411194942503	0.1537567877169401	0.5202505050551385	0.8209241790656391	0.41000030020554956	0.5698670339690523	0.28011485184821333	0.1431223307519435	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.48650004427556254	-0	-0	-0	0.23298420773094253	0.23422930109285522	0.24605980549784934	0.6924793648848201	-0	0.2158927559753653	0.19562117620839092	-0	0.1628394340325047	0.14562824547248834	0.15563895434198624	0.13456203143939885	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.17911068371282676	0.16701000651842154	0.17438685998056674	0.15923417315020585	0.1773735409965917	0.17165292782705033	0.27933596946825684	0.2044686149401362	0.2920850627210537	0.13782145026157155	0.18099580276669103	0.1759455156396579	-0	0.15217399384346444	-0	-0	-0	0.17370400014681986	0.1553378760468359	0.188398612492788	0.16819709424777385	0.3395838771152227	0.6550959846737332	0.24585057472896765	0.2393633661457635	0.2319999403208706	0.5030516879001301	0.177787212697149	0.22098317376455495	0.5515395310332196	0.193997027151152	0.4406512511141976	0.7515330658645497	0.3837979226119079	0.29619588665340574	-0	-0	0.19628489414001596	0.18198274573477227	0.3762808550712909	0.3301373037862289	0.7014337796616095	0.17666554818515584	0.17188572080901932	0.5105802168404948	0.8574326972241918	0.4139913135893609	-0	-0	-0	-0	-0	-0	-0	-0	0.20805592318065433	0.16999568092261366	0.1592353642045158	-0	-0	-0	-0	0.4452371424151218	-0	0.1854663607064125	-0	-0	-0	-0	-0	0.1871493511307352	0.16805280640312928	-0	-0	-0	0.21187037032415518	0.13734441013466334	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.14297065839557338	-0	-0	-0	0.22839718888549781	0.44163601232296423	0.18412933474585785	0.18212060739534344	0.17147007982655948	0.15225320475400156	-0	-0	-0	0.18786060811328292	-0	-0	-0	0.15507524788341612	0.14153438028979592	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.21018893114956272	0.20589061946388962	0.13102264085616525	0.1294097091100567	0.21032560555215296	0.19469668378251143	0.8658104056086897	0.4194519414125831	0.1673550384605966	0.14456890457057403	0.18524117419461406	0.16529852435286818	-0	0.16433743214597724	0.15567093882201227	0.10942726672018521	0.18129002526126922	0.1377622699741393	0.2879300821995299	0.5143994175735442	0.4658235376286883
GO:0000723	-0	-0	-0	1	0.009109502081818061	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007050845347592282	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.05751535156332269	0.05025843141349032	0.09826982633300663	0.056568298706697426	0.31181935235014174	0.23214577941744327	0.21870908800554006	0.38569514756885487	-0	-0	-0	0.3758393857124969	0.3528036873785904	0.3249181060202718	0.09830690700926582	0.09536184196198466	0.09189991674793344	0.18715398385725077	0.17387570856930934	0.10953605326807798	0.08535756279494566	0.10138040806416296	0.10098468069061604	0.06685609980703783	-0	0.00863966963235648	0.007875163824176171	-0	0.011080716694173097	-0	0.41811502083538715	0.4147730113194861	0.009131858382225279	0.008257116767594996	0.010910440595325864	0.012512874768795854	0.012366890822707494	0.010413185127059897	0.007621059160161434	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.33437930745780925	0.011359326053185377	-0	-0	-0	0.28852665582960746	0.055627463496506456	0.06387793507890617	0.1043431199001366	0.10365402641357967	0.21869136247537058	0.1957590468276635	0.24481463144271576	0.009133011078120819	-0	0.3427918598050237	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.3294835452826785	0.2114829786671814	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.8879252611760008	-0	-0	-0	-0	0.011021179922206378	-0	-0	0.4040116414075113	0.4399995443625618	0.0850776046748605	0.40228774719540883	0.010828225587797525	0.802451869221814	0.074097763901942	0.008701365764611606	-0	0.28194645071195235	-0	-0	-0	-0	-0	0.24325625278303467	0.21524202805957465	0.09779929593632469	0.22475100637500553	-0	0.009808513593264822	0.010549117991226018	-0	-0	-0	0.39695330374156157	-0	-0	-0	-0	0.35261787208088125	0.32812714338847915	0.010680200154027148	-0	0.30480395549325306	-0	-0	-0	-0	0.008443152016658743	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.704979812606673	-0	0.6791827132899556	-0	-0	-0	-0	0.3142495881235831	-0	-0	-0	-0	-0	0.009618832668377464	-0	-0	-0	0.007223856792172075	-0	-0	0.33844753589506354	0.010263998548382898	0.011513080952383136	-0	0.36107971718110304	0.007759245067654719	0.14571481161755118	0.373357518681368	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007670147030084737	0.005978210875669569	0.005549681598602256	-0	0.1841858596616724	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.3049669764914429	-0	-0	-0	-0	-0	0.09086238299270984	-0	0.7120814309805099	-0	-0	-0	-0	-0	0.19352900394215944	0.09805260301256931	-0	-0	0.005999960707218004	0.005979070616795397	0.08000905102659073	0.3927988304018235	0.37762570000268	-0	0.06819283726976301	0.06805686859873454	0.09346350792761034	0.1131005084471974	0.2582517107228066	0.059047959048092784	0.04916354557983486	-0	-0	-0	-0	0.43977528287400747	-0	-0	0.006452602036001476	0.011169352567206496	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.23459820626361738	0.08470742187993593	0.10944655956337396	-0	-0	-0	0.010973808213362121	-0	0.0097019917518371	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.26000407036277856	0.22672360561401061	0.009717772581812409	-0	-0	-0	-0	-0	-0	-0	0.005994225035709699	-0	0.010704103262035677	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007256069588453682	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.48867075990537395	0.01029083439637416	-0	0.011817387369394687	0.011205662302273163	-0	-0	0.013084700558636548	-0	-0	-0	0.3008808106687885	-0	-0	-0	-0	0.43525829509028635	-0	-0	-0	-0	-0	0.006459679452179856	-0	0.27934176221619733	0.00859565336402313	0.37214445685869796	-0	-0	-0	0.006550697942662004	0.011361856600493521	-0	0.4829963120982927	-0	-0	0.06918540274409568	-0	0.013142986014836013	-0	-0	0.22620732284745876	0.2206246206736256	-0	-0	-0	-0	-0	-0	0.006547810625855971	0.335270311839707	0.3204137591870066	-0	0.34643360368317216	0.05397076935466889	0.07695569768128778	-0	-0	0.0877890649319073	0.23252643530383627	0.2689147175226024	0.1476467889685532	0.1202505852417369	0.13550101880911825	0.07823513755609939	0.09032988838790369	0.11687921355326007	0.10247407249172266	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
